hhsex;age;educ;married;kids;lf;famstruct;race;OCCAT1;OCCAT2;income;wageinc;bussefarminc;intdivinc;kginc;ssretinc;transfothinc;norminc;knowl;logWealth
0;90;13;1;0;0;5;1;3;4;506318.207926479;0;121516.369902355;103288.914417002;119491.097070649;162021.826536473;0;506318.207926479;10;16.7363468566643
0;60;10;1;0;1;5;1;2;1;20252.7283170592;0;18227.4554853533;50.6318207926479;0;0;1721.48190695003;20252.7283170592;7;11.5749608558897
0;53;14;1;0;1;5;1;2;1;901246.410109133;151895.462377944;506318.207926479;243265.646180356;0;0;0;901246.410109133;10;16.1505725215911
0;63;12;1;2;1;4;1;1;1;164047.099368179;108352.096496266;0;0;0;0;55695.0028719127;108352.096496266;8;12.4143055841086
1;47;8;2;0;1;2;1;1;2;35442.2745548535;34429.6381390006;0;101.263641585296;0;0;0;35442.2745548535;8;12.1945110673149
1;60;8;2;2;0;1;2;3;4;11139.0005743825;0;0;0;0;8911.20045950603;2632.85468121769;11139.0005743825;6;8.59415423255237
0;75;13;1;0;0;5;1;3;4;101263.641585296;0;-4688.5066053992;33619.5290063182;-3037.90924755887;62783.4577828834;13164.2734060885;107339.460080414;10;14.8748274640247
0;55;12;1;0;0;5;1;3;4;3564480.18380241;0;2167041.92992533;454673.750717978;1063268.23664561;0;0;3564480.18380241;10;18.9502925963034
0;51;10;1;3;1;4;1;2;2;185312.464101091;162021.826536473;-1.01263641585296;15797.1280873062;3037.90924755887;0;0;185312.464101091;10;15.194301841263
1;73;-1;2;0;0;3;1;3;4;21265.3647329121;0;0;0;0;15189.5462377944;7290.9821941413;21265.3647329121;10;9.47654341275084
0;78;13;1;0;1;5;1;2;1;37700453.7622056;1012636.41585296;29771510.626077;3797386.55944859;1063268.23664561;29366.4560597358;0;56474732.9121195;10;19.2677834424396
1;42;8;2;2;1;1;2;1;2;17214.8190695003;15189.5462377944;0;0;0;0;4961.9184376795;17214.8190695003;6;6.89770494312864
0;58;4;2;0;1;3;1;2;2;42530.7294658242;41518.0930499713;192.400919012062;0;0;0;0;47593.911545089;7;12.2337364495127
0;47;6;1;0;1;5;1;1;3;65821.3670304423;65821.3670304423;0;0;0;0;0;65821.3670304423;5;9.82336150805684
0;44;13;2;0;1;2;1;1;1;39492.8202182654;35442.2745548535;4050.54566341183;0;0;0;0;39492.8202182654;5;12.3519030937417
0;35;12;1;4;1;4;1;2;1;105314.187248708;40505.4566341183;64808.7306145893;0;0;0;0;105314.187248708;10;12.8759511991508
0;58;12;1;0;1;5;1;1;1;10804830.5571511;8101091.32682367;1387311.88971855;1235416.42734061;261260.195290063;0;0;10804830.5571511;8;17.2266021632951
0;40;13;1;1;1;4;3;1;3;83036.1860999426;83036.1860999426;0;0;0;0;0;83036.1860999426;8;11.2644641056717
0;46;11;1;0;1;5;1;1;2;87086.7317633544;82023.5496840896;0;202.527283170592;0;0;4354.33658816772;87086.7317633544;7;11.5317472192108
0;62;9;1;0;0;5;1;3;4;30379.0924755887;23290.637564618;0;0;0;27341.1832280299;0;30379.0924755887;7;10.0257051852604
0;55;13;1;1;1;4;1;1;1;112402.642159678;82023.5496840896;-21265.3647329121;0;0;51644.4572085009;0;112402.642159678;10;13.6102069247784
0;37;2;2;0;1;2;3;1;3;24303.273980471;24303.273980471;0;0;0;0;0;24303.273980471;10;7.09007683577609
0;38;8;1;2;1;4;1;1;1;23290.637564618;19240.0919012062;0;0;0;0;6885.92762780012;23290.637564618;4;12.0531545391055
0;65;13;1;0;0;5;1;3;4;107339.460080414;0;0;0;-273.411832280299;86074.0953475015;0;107339.460080414;8;12.173032791452
0;32;8;1;2;1;4;1;1;2;99238.3687535899;91137.2774267662;0;6379.60941987364;0;0;0;99238.3687535899;10;13.4772366993964
0;60;12;1;0;1;5;1;1;2;1235416.42734061;0;1235416.42734061;15219.92533027;-3037.90924755887;0;0;1235416.42734061;10;14.8343578781635
0;57;8;1;0;1;5;1;2;1;3665743.82538771;506318.207926479;3037909.24755887;157971.280873061;40505.4566341183;0;0;3665743.82538771;7;16.7879742045789
0;49;12;1;2;1;4;1;1;1;186325.100516944;185312.464101091;0;475.93911545089;658.213670304423;0;60.7581849511775;186325.100516944;7;14.0645167688042
0;58;14;1;0;1;5;1;2;1;705807.581849512;303790.924755887;405054.566341183;0;-3037.90924755887;0;0;303790.924755887;10;16.2911241608407
0;47;12;1;2;1;4;1;2;2;1903756.46180356;377713.383113153;1397438.25387708;134680.643308443;0;0;0;1903756.46180356;7;16.2582227440491
0;57;9;1;0;1;5;1;1;2;88099.3681792073;13164.2734060885;0;0;0;74935.0947731189;0;88099.3681792073;6;11.6439537273766
0;43;8;1;2;1;4;1;2;2;60758.1849511775;18227.4554853533;42530.7294658242;0;0;0;0;60758.1849511775;8;12.2280787257928
0;34;13;1;2;1;4;2;1;1;121516.369902355;121516.369902355;0;405.054566341183;0;0;0;121516.369902355;8;12.6701210777372
0;79;13;1;0;1;5;1;2;1;2101726.88110281;0;1518954.62377944;295689.833429064;182274.554853533;22784.3193566916;0;2101726.88110281;10;18.2462142551737
0;63;12;1;0;0;5;1;3;4;303790.924755887;182274.554853533;0;94073.9230327398;0;0;0;202527.283170592;9;16.7888233833309
0;59;9;1;0;1;5;1;4;4;150882.825962091;110377.369327972;0;0;0;0;40505.4566341183;110377.369327972;9;12.52011666816
0;55;8;1;0;1;5;2;1;2;93162.5502584721;57720.2757036186;0;0;0;35442.2745548535;0;93162.5502584721;5;9.85219425814858
1;37;12;2;0;1;2;1;4;4;75947.7311889719;75947.7311889719;0;0;0;0;0;50631.8207926479;7;9.64859530290734
0;60;12;2;0;1;3;1;2;1;41518.0930499713;0;40505.4566341183;263.285468121769;0;0;0;41518.0930499713;7;14.2971339159221
0;84;8;1;0;0;5;5;3;4;18227.4554853533;0;0;0;0;16202.1826536473;1853.12464101091;11139.0005743825;8;10.831113794074
1;87;8;2;0;0;3;1;3;4;11139.0005743825;0;0;0;0;10126.3641585296;0;11139.0005743825;5;11.2470048843
1;74;10;2;0;0;3;1;3;4;35442.2745548535;0;0;10.1263641585296;0;35442.2745548535;0;35442.2745548535;9;12.4336065451457
1;34;12;2;4;1;1;3;1;2;24303.273980471;23290.637564618;0;0;0;0;3341.70017231476;24303.273980471;8;9.08262063037381
0;61;13;1;1;1;4;1;2;1;931625.502584722;268348.650201034;716946.582423894;0;0;0;0;931625.502584722;8;15.4676247446788
0;61;12;1;2;1;4;1;2;1;21234985.6404365;387839.747271683;19189460.0804136;1603003.44629523;4050.54566341183;0;18227.4554853533;21234985.6404365;7;18.9069519605772
0;48;12;1;2;1;4;1;1;1;219742.102240092;202527.283170592;0;2025.27283170592;15189.5462377944;0;0;219742.102240092;3;13.7525707581904
0;23;8;2;0;1;2;3;1;3;50631.8207926479;50631.8207926479;0;0;0;0;0;50631.8207926479;8;10.5635948790179
0;76;12;1;0;1;5;1;2;1;9721309.5921884;0;6582136.70304423;2027298.10453762;0;1073394.60080414;0;9721309.5921884;9;18.5717781959913
0;69;12;1;0;1;5;1;1;3;82023.5496840896;60758.1849511775;0;0;0;21265.3647329121;0;82023.5496840896;5;11.7483927659733
0;59;13;1;0;1;5;1;1;1;4860654.7960942;685554.853532453;-372650.201033889;1142253.87708214;3746754.73865594;0;13164.2734060885;4860654.7960942;8;18.5789179198122
1;90;1;2;0;0;3;3;3;4;9113.72774267662;0;0;0;0;9113.72774267662;0;9113.72774267662;8;11.2388832782225
0;46;11;1;2;1;4;1;1;1;147844.916714532;98225.7323377369;0;28353.8196438828;0;0;19240.0919012062;99238.3687535899;7;13.2736929387592
0;38;9;1;3;1;4;3;4;4;116453.18782309;116453.18782309;0;0;0;0;0;116453.18782309;10;12.2940835228529
0;47;13;1;2;1;4;1;1;1;210628.374497415;212653.647329121;-2936.64560597358;263.285468121769;1316.42734060885;0;0;210628.374497415;8;13.874156753397
1;50;11;2;2;1;1;3;1;2;81010.9132682367;68859.2762780012;12151.6369902355;0;0;0;0;81010.9132682367;7;9.31199402570268
0;56;14;1;0;1;5;1;2;1;11209885.1234922;2531591.0396324;6582136.70304423;814159.678345778;708845.491097071;0;0;11209885.1234922;9;17.7345250657812
1;65;13;2;0;1;3;1;2;2;21265.3647329121;0;9012.46410109133;384.801838024124;0;12151.6369902355;0;21265.3647329121;10;12.4069705878971
0;66;13;1;0;1;5;1;2;2;988333.141872487;0;823273.406088455;1316.42734060885;91137.2774267662;10126.3641585296;50631.8207926479;988333.141872487;8;17.0799446634212
0;55;13;1;0;1;5;1;1;1;4810022.97530155;3503721.99885123;-22278.0011487651;457711.659965537;54682.3664560597;112402.642159678;0;4810022.97530155;9;17.305316928643
0;25;8;2;0;1;2;1;1;3;11139.0005743825;11139.0005743825;0;0;0;0;0;11139.0005743825;6;9.33255800470043
1;49;12;2;0;1;2;1;1;1;135186.96151637;51644.4572085009;0;44556.0022975302;36454.9109707065;2531.5910396324;0;135186.96151637;9;15.1838954985406
0;55;8;1;1;1;4;1;2;1;270373.92303274;267336.013785181;-1.01263641585296;6480.87306145893;0;0;0;270373.92303274;7;16.0928804018173
0;23;8;2;0;1;2;1;1;2;20252.7283170592;20252.7283170592;0;20.2527283170592;0;0;0;20252.7283170592;3;8.47637119689598
1;65;12;2;0;1;3;2;1;1;70884.5491097071;20252.7283170592;20252.7283170592;688.592762780012;0;24404.5376220563;0;70884.5491097071;9;12.7985704179402
0;59;6;2;0;0;3;2;3;4;9822.57323377369;0;0;0;0;0;9923.83687535899;9822.57323377369;3;9.48036750918924
1;52;8;2;1;1;1;3;1;2;13164.2734060885;12151.6369902355;0;0;0;0;0;13164.2734060885;7;8.84649693855884
0;73;10;1;0;0;5;1;3;4;71897.18552556;11139.0005743825;0;1772.11372774268;303.790924755887;58732.9121194716;0;71897.18552556;6;13.9903038483374
0;30;9;1;1;1;4;1;2;1;113415.278575531;50631.8207926479;62783.4577828834;0;0;0;0;113415.278575531;7;12.4882395372938
0;55;9;1;0;0;5;2;3;4;77973.0040206778;59745.5485353245;0;0;0;19240.0919012062;0;77973.0040206778;10;10.5291585679712
0;68;13;1;1;0;4;3;3;4;2916392.87765652;0;1030863.87133831;259234.922458357;334170.017231476;20252.7283170592;0;2916392.87765652;10;17.358832306669
0;51;9;1;3;1;4;1;1;3;84048.8225157955;82023.5496840896;0;10.1263641585296;0;1316.42734060885;0;84048.8225157955;10;11.1139393229598
0;44;8;1;0;1;5;1;2;2;123541.642734061;69871.9126938541;53669.7300402068;0;0;0;0;123541.642734061;5;13.301680425178
0;33;12;1;2;1;4;1;1;1;57720.2757036186;57720.2757036186;0;0;0;0;0;57720.2757036186;5;11.176753183358
0;50;12;1;2;1;4;1;1;1;280500.287191269;255184.376794945;0;25315.910396324;0;0;0;280500.287191269;10;13.8692408803852
0;72;14;1;0;1;5;1;1;1;534064.44572085;409105.112004595;4870.78116025273;35685.3072946582;10126.3641585296;73314.8765077542;0;534064.44572085;9;15.7013673505714
0;83;6;1;1;0;4;2;3;4;28353.8196438828;880.993681792074;0;0;0;27341.1832280299;0;28353.8196438828;5;10.6880737934129
0;49;9;1;2;1;4;1;2;1;23290.637564618;0;15189.5462377944;0;0;0;0;59745.5485353245;5;11.4014350889369
0;35;12;1;1;1;4;1;1;3;118478.460654796;118478.460654796;0;0;0;0;0;118478.460654796;8;10.7407350770698
0;65;13;1;1;0;4;3;3;4;126579.55198162;109364.73291212;0;0;0;17214.8190695003;0;126579.55198162;9;11.7960722686202
0;33;14;1;0;1;5;1;1;2;63796.0941987364;63796.0941987364;0;0;0;0;0;63796.0941987364;7;11.2131708112842
0;40;11;1;1;1;4;1;2;2;32404.3653072947;29366.4560597358;0;0;0;0;3442.96381390006;40505.4566341183;7;8.86078289580632
0;52;12;1;2;1;4;1;1;1;734161.401493395;708845.491097071;25315.910396324;30.3790924755887;0;0;0;1012636.41585296;10;16.1841174465003
0;88;14;1;0;0;5;1;3;4;694668.581275129;0;116453.18782309;95187.8230901781;-3037.90924755887;465812.751292361;0;694668.581275129;5;16.24780725748
0;53;10;1;2;1;4;2;2;3;111390.005743825;0;111390.005743825;0;0;0;0;111390.005743825;5;11.4563551134818
1;54;9;2;0;1;2;1;1;1;47593.911545089;9113.72774267662;0;0;0;38480.1838024124;0;83036.1860999426;3;13.0480707728225
1;66;8;2;0;1;3;2;1;1;10126.3641585296;5569.50028719127;0;0;0;10126.3641585296;0;10126.3641585296;7;10.4699370800501
1;26;10;2;4;1;1;1;1;1;18227.4554853533;12151.6369902355;0;0;0;0;6177.08213670304;28353.8196438828;5;6.23441072571837
0;46;10;1;0;1;5;1;1;3;58732.9121194716;58732.9121194716;0;0;0;0;0;58732.9121194716;4;11.6360276621042
0;44;12;1;3;1;4;1;2;2;124554.279149914;101263.641585296;18227.4554853533;0;0;0;0;124554.279149914;7;11.3009691030466
0;62;12;1;0;0;5;1;3;4;565051.120045951;50631.8207926479;364549.109707065;20252.7283170592;0;129617.461229179;0;565051.120045951;5;15.8484172029461
0;60;8;2;0;1;3;2;4;4;52657.0936243538;38480.1838024124;14176.9098219414;0;0;0;0;52657.0936243538;10;12.3579349948394
0;43;12;1;3;1;4;1;2;1;101263.641585296;70884.5491097071;30379.0924755887;0;0;0;0;101263.641585296;5;15.1373997223918
0;47;13;1;2;1;4;5;1;1;356448.018380241;272399.195864446;81010.9132682367;0;0;15189.5462377944;0;356448.018380241;8;14.0626830870778
0;47;13;1;4;1;4;1;2;1;1225290.06318208;202527.283170592;1012636.41585296;8809.93681792074;0;0;0;1225290.06318208;8;15.5725491744639
0;36;8;1;2;1;4;3;1;2;40505.4566341183;40505.4566341183;0;0;0;0;0;40505.4566341183;5;10.6735957742322
0;65;8;1;0;0;5;1;3;4;31391.7288914417;15189.5462377944;20.2527283170592;0;0;22278.0011487651;0;31391.7288914417;10;13.0098887273054
0;78;9;1;0;0;5;1;3;4;85061.4589316485;0;0;810.109132682367;0;84048.8225157955;0;85061.4589316485;8;13.7550171775353
1;55;13;2;0;1;3;1;1;1;53669.7300402068;53669.7300402068;0;0;0;0;0;53669.7300402068;9;13.2378326272104
1;26;9;2;0;1;2;1;1;2;48606.547960942;48606.547960942;0;0;0;0;0;48606.547960942;6;8.66733584984596
1;33;8;2;1;1;1;1;1;1;34429.6381390006;34429.6381390006;0;0;0;0;0;34429.6381390006;10;9.17263850479217
0;22;8;1;0;1;5;1;1;3;5063.18207926479;5063.18207926479;0;0;0;0;0;10126.3641585296;8;8.89562962713648
0;68;14;1;0;1;5;1;2;1;6440367.60482481;3493595.6346927;214678.920160827;724035.037334865;2329063.7564618;0;0;6440367.60482481;10;17.7798679156911
0;45;9;1;2;1;4;1;1;2;148857.553130385;148857.553130385;0;0;0;0;0;148857.553130385;6;11.0442010172229
0;61;8;1;0;1;5;1;2;1;341258.472142447;101263.641585296;271386.559448593;5417.60482481333;0;222.780011487651;0;178224.009190121;8;15.0787894681876
1;66;11;2;0;0;3;2;3;4;60758.1849511775;0;0;0;0;60758.1849511775;0;114427.914991384;8;12.6105372533048
1;77;8;2;0;0;3;1;3;4;54074.784606548;0;0;192.400919012062;0;53062.148190695;0;54074.784606548;-1;12.3488734441618
0;41;8;1;2;1;4;1;1;2;96200.459506031;96200.459506031;0;0;0;0;0;96200.459506031;7;11.4409997253986
0;58;8;1;0;1;5;1;1;3;48606.547960942;48606.547960942;0;0;0;0;0;48606.547960942;5;12.5759105759952
0;57;14;1;1;1;4;2;1;1;69871.9126938541;69871.9126938541;0;0;0;0;0;78985.6404365307;10;11.3367847672514
0;24;7;1;1;1;4;2;1;2;16202.1826536473;10126.3641585296;0;0;0;0;5670.76392877657;16202.1826536473;6;8.54480835844921
0;53;13;1;2;1;4;1;4;4;0;182274.554853533;15188.5336013785;10227.6278001149;10126.3641585296;0;-9.11372774267662;0;8;15.1416567462479
1;83;8;2;0;0;3;1;3;4;19240.0919012062;0;0;50.6318207926479;0;19240.0919012062;0;19240.0919012062;6;12.6132030329574
0;36;8;1;1;1;4;3;1;2;17214.8190695003;0;12151.6369902355;0;0;0;1215.16369902355;17214.8190695003;4;6.01615715969835
1;32;11;2;0;1;2;3;1;1;36454.9109707065;36454.9109707065;0;0;0;0;0;36454.9109707065;10;10.2035921449865
1;68;12;2;0;0;3;1;3;4;14176.9098219414;0;0;0;0;14176.9098219414;0;14176.9098219414;9;12.3068225486303
0;33;8;1;0;1;5;2;1;2;50631.8207926479;49619.184376795;0;0;0;0;0;50631.8207926479;7;8.13446757027756
1;22;5;2;1;0;1;2;4;4;18227.4554853533;0;0;0;0;0;17316.0827110856;18227.4554853533;5;6.8134445995109
1;32;9;2;0;0;2;1;3;4;15189.5462377944;0;0;0;0;15189.5462377944;0;15189.5462377944;2;6.39692965521615
0;65;8;1;0;0;5;3;3;4;17214.8190695003;0;0;0;0;17214.8190695003;0;17214.8190695003;10;9.40261225962331
0;40;11;1;0;0;5;1;3;4;146832.280298679;0;22278.0011487651;0;0;121516.369902355;0;96200.459506031;10;12.4191658609909
0;32;7;2;0;1;2;5;1;1;57720.2757036186;57720.2757036186;0;0;0;0;0;57720.2757036186;1;12.4179530045657
0;48;12;1;2;1;4;1;1;1;182274.554853533;182274.554853533;0;0;0;0;0;182274.554853533;7;12.3027455327904
1;74;12;2;0;0;3;1;3;4;28353.8196438828;0;0;0;0;25315.910396324;0;28353.8196438828;6;11.9742666836373
1;64;13;2;0;1;3;1;2;1;79998.2768523837;0;48606.547960942;70.8845491097071;0;30379.0924755887;0;63796.0941987364;9;10.3189029914975
0;91;14;1;0;1;5;1;2;1;655175.761056864;16202.1826536473;603835.094773119;13579.4543365882;-1012.63641585296;23290.637564618;0;399991.384261918;8;18.2198209428331
0;81;13;1;0;1;5;1;2;1;2653107.40953475;303790.924755887;405054.566341183;1250605.9735784;-3037.90924755887;463787.478460655;0;2653107.40953475;10;17.5971970616644
0;47;10;1;0;1;5;1;1;1;81010.9132682367;81010.9132682367;0;141.769098219414;0;0;0;81010.9132682367;10;13.9931545252071
0;47;8;1;0;1;5;1;1;2;19240.0919012062;1620.21826536473;18227.4554853533;0;0;0;0;50631.8207926479;3;9.13776967914135
0;39;8;1;3;1;4;1;1;2;57720.2757036186;57720.2757036186;0;0;0;0;0;57720.2757036186;8;11.0128749143722
0;74;9;2;0;1;3;1;2;1;472394.887995405;222780.011487651;209615.738081562;9113.72774267662;0;30885.4106835152;0;472394.887995405;6;14.8919454016877
0;55;12;1;3;1;4;1;1;1;236956.921309592;201514.646754739;0;9620.0459506031;0;24303.273980471;0;378726.019529006;8;14.2267589108282
0;42;9;1;4;1;4;1;1;1;83036.1860999426;83036.1860999426;0;0;0;0;0;75947.7311889719;6;10.6041067479348
1;46;8;2;1;1;1;1;1;2;52657.0936243538;46581.2751292361;0;0;0;0;6075.81849511775;90124.6410109133;8;8.41958036254924
0;62;8;1;1;1;4;1;2;1;210628.374497415;0;142720.976450316;101.263641585296;0;0;0;210628.374497415;6;15.4543713410715
0;47;5;2;0;1;2;1;1;2;21265.3647329121;21265.3647329121;0;0;0;0;0;21265.3647329121;7;6.39692965521615
0;61;8;1;0;0;5;1;3;4;56707.6392877657;55695.0028719127;0;1012.63641585296;0;0;0;56707.6392877657;8;14.7973455550458
0;72;13;1;0;1;5;1;2;1;6541631.24641011;1134152.78575531;4861667.43251005;405054.566341183;0;37467.5473865595;0;6541631.24641011;10;18.7873218602029
0;81;14;1;0;0;5;1;3;4;188350.37334865;0;0;29639.8678920161;-1002.51005169443;158983.917288914;0;188350.37334865;8;14.6820310455473
0;85;8;1;0;0;5;1;3;4;598468.121769098;0;209919.529006318;303790.924755887;-202527.283170592;46581.2751292361;0;598468.121769098;3;16.4219709033049
0;37;12;1;3;1;4;3;1;1;68859.2762780012;68859.2762780012;0;0;0;0;0;68859.2762780012;5;10.5661755256114
1;68;8;2;0;0;3;1;3;4;27341.1832280299;0;0;0;0;21265.3647329121;0;27341.1832280299;10;10.1773242181659
1;30;3;2;1;1;1;2;1;2;22278.0011487651;21265.3647329121;0;0;0;0;1417.69098219414;22278.0011487651;-1;9.67092477930543
0;71;13;1;0;0;5;1;3;4;242020.103388857;0;28353.8196438828;36454.9109707065;-3037.90924755887;181261.91843768;0;242020.103388857;10;16.0858895577321
0;76;9;2;0;1;3;1;1;1;9427645.03159104;677453.762205629;5878354.39402642;2692600.22975302;-313.917288914417;30379.0924755887;0;6247966.68581275;9;18.9234903249233
1;57;10;2;2;1;1;1;1;2;82023.5496840896;62783.4577828834;0;0;0;19240.0919012062;0;82023.5496840896;8;12.4086052429403
0;64;12;1;0;1;5;1;2;3;30379.0924755887;20252.7283170592;10126.3641585296;0;0;0;0;30379.0924755887;8;13.4720338471902
0;55;12;1;2;1;4;1;2;1;2248052.84319357;566063.756461804;1620218.26536473;19675.525560023;-3037.90924755887;16202.1826536473;32404.3653072947;2248052.84319357;8;17.0474250092948
1;65;8;2;0;0;3;1;3;4;16202.1826536473;0;0;0;0;16202.1826536473;0;16202.1826536473;7;10.9852927228879
0;36;12;2;1;1;1;2;1;3;83036.1860999426;75947.7311889719;6582.13670304423;0;0;0;0;83036.1860999426;8;10.7354179357922
1;69;4;2;2;0;1;5;3;4;56707.6392877657;0;0;0;0;54682.3664560597;2430.3273980471;56707.6392877657;10;6.92755790627832
0;53;8;1;0;1;5;1;1;1;101263.641585296;101263.641585296;0;0;0;0;0;101263.641585296;3;9.00699944795815
1;59;14;2;0;1;3;1;2;1;185312.464101091;176198.736358415;8607.40953475015;0;0;0;0;185312.464101091;7;12.7958018668916
0;38;13;1;2;1;4;5;1;1;151895.462377944;151895.462377944;0;0;0;0;0;243032.73980471;9;13.4078430263009
0;52;13;1;3;1;4;1;1;1;11351654.2217117;962004.59506031;0;2674372.77426766;7696036.76048248;0;0;11351654.2217117;9;18.1291111247734
0;68;2;1;0;1;5;3;1;1;33417.0017231476;19240.0919012062;0;0;0;14176.9098219414;0;33417.0017231476;5;11.5898865061064
0;40;4;1;2;1;4;1;1;2;35442.2745548535;35442.2745548535;0;0;0;0;0;35442.2745548535;6;9.30018107597597
1;43;10;2;1;1;1;3;2;1;178224.009190121;151895.462377944;3037.90924755887;1620.21826536473;0;0;0;178224.009190121;10;14.5065054239561
0;75;12;1;0;0;5;1;3;4;132655.370476738;0;91137.2774267662;0;0;44556.0022975302;0;132655.370476738;8;13.6050364097507
0;55;14;1;1;1;4;1;2;1;2399948.30557151;0;2329063.7564618;103288.914417002;0;0;0;2399948.30557151;8;16.2267796377626
0;54;8;2;0;1;2;1;2;1;151895.462377944;101263.641585296;50631.8207926479;0;0;0;0;182274.554853533;7;14.4271764966563
0;29;12;1;1;1;4;1;1;1;92149.9138426192;92149.9138426192;0;0;0;0;0;92149.9138426192;5;10.7493558201137
0;50;12;1;3;1;4;5;1;1;172148.190695003;172148.190695003;0;0;0;0;0;172148.190695003;7;12.3929670641693
0;40;9;1;1;1;4;1;1;1;56707.6392877657;56707.6392877657;0;10.1263641585296;0;0;0;77973.0040206778;10;10.3948244997183
0;72;12;1;1;0;4;1;3;4;119491.097070649;0;0;0;13164.2734060885;84048.8225157955;0;119491.097070649;9;13.7738548826954
0;51;14;1;0;1;5;1;2;1;834412.406662838;237969.557725445;630872.487076393;10531.4187248708;18227.4554853533;0;0;834412.406662838;6;16.1155925207402
0;62;13;1;0;1;5;1;1;1;390877.656519242;60758.1849511775;1012.63641585296;227843.193566916;101263.641585296;0;0;390877.656519242;9;16.7705562444967
0;59;12;1;0;1;5;1;2;1;366574.382538771;227843.193566916;70884.5491097071;27341.1832280299;-3037.90924755887;0;0;366574.382538771;10;15.5628478096396
1;78;12;2;0;0;3;1;3;4;113415.278575531;0;12151.6369902355;1498.70189546238;1316.42734060885;97213.095921884;1316.42734060885;113415.278575531;8;15.1036130913176
0;38;12;2;0;0;2;1;4;4;668340.034462952;10126.3641585296;0;0;0;0;658213.670304423;30379.0924755887;8;12.4833255224914
0;61;14;1;1;1;4;1;2;1;766565.766800689;371637.564618036;342271.1085583;4151.80930499713;30379.0924755887;17214.8190695003;0;766565.766800689;7;15.1353071465331
0;29;8;1;3;1;4;1;1;3;77973.0040206778;60758.1849511775;0;0;0;0;16708.5008615738;77973.0040206778;8;10.411810046084
0;32;13;1;1;1;4;5;1;1;215691.55657668;212653.647329121;405.054566341183;0;1822.74554853533;0;0;215691.55657668;10;13.0261828189304
0;54;10;1;0;1;5;1;1;2;37467.5473865595;36454.9109707065;11139.0005743825;0;0;0;0;37467.5473865595;4;12.5032470231653
0;37;3;1;4;1;4;3;1;3;40505.4566341183;39492.8202182654;0;0;0;2126.53647329121;0;40505.4566341183;8;10.9954108530534
