id,Rent,livingspace,NoOfRooms,lat,lon,distanceShop,dum_balcony,dum_builtinkitchen,dum_floorplan,dum_garden,dum_privateoffer
1012023,310,54.919998,2,50.70985,12.49694,3.7416766,0,0,0,0,0
1012024,310,66.099998,2,50.720661,12.48628,3.4512262,1,1,0,0,0
1012025,227,44.400002,2,50.719341,12.45816,3.8868337,1,0,0,0,0
1012027,220,42.169998,1,50.730331,12.49042,0.47419691,1,0,0,0,0
1012030,475.95999,58.759998,2,52.614342,13.49034,3.228931,1,1,1,1,0
1012031,210,40.209999,1,51.49659,10.78314,1.8664097,0,0,0,0,0
1012032,231.55,42.099998,2,51.701939,10.0036,4.2382922,1,0,1,1,0
1012033,210,36.240002,1,51.49659,10.78314,8.1301556,0,0,0,0,0
1012036,205,41.299999,1.5,50.7342,12.49219,6.8680263,0,0,1,1,0
1012037,215,42.700001,1,51.500629000000004,10.70763,5.0675945,0,1,0,1,0
1012041,217.67,32.009998,1,48.097069,9.2295103,1.2836983,1,0,0,0,0
1012042,423,54.259998,2,51.478142,6.9565701,6.8320937,1,0,1,0,0
1012043,995,125,4,50.74612,13.06368,2.7836039,1,0,1,0,0
1012045,170.16,28.360001,1,51.294411,14.8233,0.72536528,0,0,1,0,0
1012046,288,57.5,3,50.813702,12.89539,6.5557857,1,0,1,0,0
1012047,311,57.5,3,50.81321,12.89494,3.9719741,1,0,1,0,0
1012048,403,63.900002,2,50.815029,12.89152,0.57260692,1,0,1,0,0
1012051,773,127.8,5,50.81498,12.89224,9.0650721,1,0,1,0,0
1012052,173,35.400002,1,50.812012,12.83992,2.9862995,0,0,1,0,0
1012053,237,51.5,2,50.822701,12.84952,3.2317533,0,0,1,0,0
1012056,1300,118,4,49.455879,11.07141,4.9156861,1,1,1,0,1
1012057,1330.6,66.529999,2,52.499882,13.44146,2.4494753,1,1,0,0,0
1012059,725.52002,68.900002,2,52.461369,13.52218,2.5635109,1,0,1,0,0
1012060,800,41,2,50.117691,8.7086201,9.7577105,1,0,0,0,0
1012061,230,50,2,50.82,12.93258,1.5964442,0,1,1,1,0
1012065,690,57,2,54.335972,10.13092,3.2917871,1,1,0,1,0
1012066,205.42,31.629999,1,51.315079,12.30044,8.8978128,1,0,1,0,0
1012068,298,54.48,3,53.577,8.0868397,0.89517552,0,1,0,0,0
1012069,1163.3,116.33,4,49.943691,7.9147,2.8612695,1,0,1,0,0
1012072,268,65.769997,3,52.035019,11.23107,4.9286127,1,0,1,0,0
1012075,370,69.849998,4,51.435879,11.97222,2.7709839,1,0,0,0,0
1012078,1350,149.73,5,51.474979,11.96568,0.10831074,1,0,1,0,0
1012084,303,56,3,51.121799,13.12848,5.3875079,0,0,1,0,0
1012085,405,90,4,50.848961,12.93097,5.0937624,0,0,0,0,0
1012088,895,74.970001,2.5,49.956169,9.1779804,2.2856576,1,0,1,1,0
1012089,735,60,2,50.071178,8.9392204,1.6658237,1,1,1,0,0
1012090,1400,90.550003,2,52.49144,13.27769,4.6242127,0,0,1,0,0
1012091,400,60,3,51.35474,12.40908,5.6651945,0,1,0,0,0
1012092,487,65,3,50.988289,11.03154,3.369894,0,0,1,0,0
1012093,421,70.139999,3,53.8624,11.2002,0.20550968,1,0,1,0,0
1012096,306,58.799999,2.5,53.504841,11.06804,3.8648548,1,0,1,0,0
1012098,315,62.48,3,53.431709,11.20729,4.4701762,1,1,1,0,0
1012099,367.5,75,3,51.044411,12.14221,3.5645885,1,0,0,0,0
1012100,693,81.540001,4,54.778599,9.4117403,6.0560951,1,1,0,0,0
1012101,420.53,71,3.5,51.583519,7.0515399,3.284003,1,0,0,0,0
1012103,420.32001,71,3.5,51.583519,7.0515399,2.8661506,1,0,1,1,0
1012105,349.32001,62,2.5,51.57658,7.05478,3.864517,1,0,0,0,0
1012106,980,115,4,50.483509,12.13903,5.621932,1,0,1,1,0
1012109,530,39.720001,1,50.780651,6.0882802,4.1861272,1,0,1,0,0
1012110,409,28.690001,1,50.780891,6.0882301,6.8075304,0,0,1,0,0
1012117,277,46.209999,2,50.90527,13.3268,3.1707828,1,0,1,0,0
1012119,373,62.16,3,50.904999,13.32075,1.474369,1,0,1,0,0
1012120,234.39999,45.959999,2,50.902229,13.32237,4.1510592,0,0,1,0,0
1012121,644,103.8,4,50.902229,13.32237,5.5859485,1,0,0,0,0
1012122,492,81.949997,5,50.904869,13.33482,1.8152372,0,0,1,0,0
1012124,1372,98,3,52.511681,13.26798,0.22939694,1,0,0,0,0
1012125,445,93.290001,3,51.151249,14.98413,0.55135834,0,1,1,0,0
1012127,264.01999,58.669998,3,52.401199,12.16159,4.2513504,0,0,1,1,0
1012130,290.94,48.490002,2,51.350479,12.43085,0.40709192,0,0,1,0,0
1012133,320,49.57,2,53.311031,13.86216,3.728425,1,0,1,0,0
1012134,395,60.799999,3,53.3125,13.86247,4.5289359,1,0,1,0,0
1012137,320,64.629997,3,53.318378,13.87348,4.6026721,1,0,1,0,0
1012138,390,76.269997,4,53.318539,13.87363,0.10026164,1,0,1,0,0
1012139,230,41.610001,2,53.304062,13.82515,5.4600058,0,0,0,0,0
1012140,322,57.360001,2,53.304272,13.82529,8.470129,0,0,0,0,0
1012141,295,60.799999,3,53.320171,13.87598,0.25118917,1,0,1,0,0
1012143,275,49.57,2,53.320648,13.87162,5.2708254,1,0,1,0,0
1012144,265,49.57,2,53.320171,13.87605,0.90585005,1,0,1,0,0
1012145,300,49.57,2,53.311481,13.85845,3.3056192,1,0,1,0,0
1012146,240,59.849998,3,53.300739,13.82578,6.4870019,0,0,1,0,0
1012148,350,72.910004,3,53.316792,13.85693,0.48309645,0,0,1,0,0
1012154,250,49.41,2,53.30159,13.82477,0.74101901,1,0,1,0,0
1012158,1201.1801,104.45,3,53.948139,10.73435,5.6961594,1,1,1,0,0
1012159,1313.88,114.25,3,53.948139,10.73435,6.5072446,1,1,1,0,0
1012161,864,72,2,51.335949,6.8327298,6.6653695,1,0,1,0,0
1012163,585,78,3,51.53442,7.68012,0.72796315,0,0,0,0,0
1012164,1370,136,3,51.412418,7.0602999,2.9072061,1,0,1,0,0
1012165,1500,117,4,49.878819,8.64993,1.9517219,0,0,1,0,0
1012167,1400,148.28,3,51.34866,7.5086598,0.7606824,1,0,1,0,0
1012172,360,65,2,51.358189,7.1206298,3.4510653,0,0,1,0,0
1012178,520,80,3,52.143711,11.63879,5.1568789,1,0,1,0,0
1012180,600,108.36,3.5,52.12355,11.59554,1.80234,1,0,1,0,0
1012181,298.04999,54.189999,1,52.124168,11.59562,1.0411351,1,0,0,0,0
1012182,346.73999,57.790001,2,52.129261,11.57521,4.6088309,1,0,0,0,0
1012183,308.14001,49.700001,2,52.12484,11.59305,6.2331753,1,0,0,0,0
1012184,393.47,71.540001,2,52.121422,11.62787,5.6409473,0,0,1,0,0
1012185,305,52.509998,1,52.135719,11.61321,8.0694208,1,0,0,0,0
1012191,581.52002,96.919998,2.5,52.13023,11.62016,4.5616851,1,1,1,0,0
1012192,352.35001,67.760002,3,52.08815,11.66219,3.4110012,1,0,1,0,0
1012194,371.39999,61.900002,2,52.12299,11.59493,0.64282298,1,1,1,0,0
1012196,249.32001,54.200001,1,52.123489,11.59299,1.2108037,1,0,0,0,0
1012197,260,47.02,1,52.123341,11.59558,0.64541322,1,0,1,0,0
1012200,458.32001,70.510002,3,52.125568,11.60891,6.6255779,1,0,1,0,0
1012201,408,68,3,52.161579,11.63949,1.6118066,0,0,1,0,0
1012202,373.45999,59.279999,2,52.118881,11.63101,0.407552,1,0,1,0,0
1012205,750,100,3.5,49.896019,10.91891,5.2590585,1,0,0,0,0
1012206,315,56.98,2.5,51.43935,6.7074699,2.3888211,0,0,0,0,0
1012209,282,51.240002,3,50.99929,8.1217299,3.7594523,0,0,0,0,0
1012214,280,51,2,51.374741,7.4693899,0.91936994,0,0,0,0,0
1012215,650,72.75,2,51.505161,7.4584599,1.2614489,1,0,0,1,0
1012216,316,60.77,3,51.441582,11.96171,1.8446459,1,0,1,0,0
1012218,316,60.77,3,51.441601,11.96148,0.056039013,1,1,1,0,0
1012220,550,44.32,1.5,49.44339,11.07542,7.1502857,1,0,1,0,0
1012221,310.03,45,1.5,53.5751,10.13698,6.6853919,1,1,0,1,0
1012223,1557,139.72,5,52.358341,13.59784,0.84975624,1,0,1,1,0
1012224,870,62.099998,2,47.833778,12.97779,2.4521141,1,0,1,0,0
1012225,1400,108,3,47.833778,12.97779,2.4861579,1,0,1,0,0
1012226,600,110,3,53.790352,11.22095,0.16221972,1,0,1,0,0
1012227,306,45,2,52.382679,9.1206303,6.6946435,0,1,1,0,0
1012228,410,75,2,52.326481,9.2066298,3.1594217000000002,1,0,1,0,0
1012229,1100,65.150002,2,52.555099,13.40685,2.9156544,1,1,0,0,0
1012232,450,78.449997,3,52.998268,10.51639,2.5861397,1,1,1,0,0
1012233,780,82,3,48.68362,11.60901,1.044297,1,0,1,0,0
1012234,260,43,1.5,51.365231,12.37523,2.6106451,0,1,0,0,0
1012237,950,60,2,51.211609,6.7951298,6.5728874,1,1,0,0,0
1012240,1445,93.389999,3,53.613209,10.0002,0.83972698,1,1,1,1,0
1012241,705,56.439999,2.5,53.638691,10.01427,1.5768369,1,1,0,0,0
1012242,990,63,1,53.582539,10.01903,3.4785857,1,1,0,0,0
1012243,950,62.189999,2,53.613171,10.00046,0.57504427,1,1,0,1,0
1012245,700,120,5,50.724319,12.49253,0.5315448,0,0,0,1,0
1012246,260,48.689999,2,50.739731,12.48774,7.4048429,1,0,1,0,0
1012249,347,62.860001,3,51.058182,12.6842,0.56694764,0,1,1,0,0
1012250,257,51.369999,2,51.059582,12.69306,1.7128452,1,0,1,1,0
1012252,373.20001,69.099998,3,51.893139,10.16524,3.6456087,1,0,1,0,0
1012253,360,65.370003,3,51.908279,10.52684,5.8443751,1,0,1,0,0
1012254,366.32999,50.32,2,52.290791,10.59303,2.6315253,1,0,1,0,0
1012260,633,58.580002,2,52.281502,10.53155,6.8967156,1,0,1,0,0
1012261,583,53.709999,2,52.281479,10.53254,4.1245193,0,0,1,0,0
1012262,499,84.779999,3,51.900429,11.04127,8.0745621,1,0,1,0,0
1012263,409,48.689999,2,52.245331,10.48116,0.23541805,1,0,1,0,0
1012264,385.34,68.809998,3,51.891392,10.19046,4.7974019,1,0,1,0,0
1012265,416.26001,80.050003,3,52.246571,13.94699,5.4711142,1,0,0,0,0
1012266,940,109.56,4,48.87109,8.5855598,1.7374954,1,0,1,0,0
1012270,865,63,2,52.555141,13.42776,6.8708153,1,0,1,0,0
1012271,550,63.860001,2,54.112129,11.97346,2.1398666,1,0,0,1,0
1012272,300,32.220001,1,51.57259,9.9316397,0.51412237,1,1,0,1,0
1012274,440,70,3,51.010738,13.66205,6.4403844,0,0,0,0,0
1012276,320,52.439999,2,51.003132,13.68247,1.4519218,1,0,1,0,0
1012277,400,58.630001,2,51.039669,13.68129,5.4079638,0,0,1,0,0
1012281,339,36.849998,1,50.995762,11.02363,2.155298,0,0,0,0,0
1012282,342,52.599998,2,51.091499,13.60523,4.0934014,0,0,0,0,0
1012283,481,85.900002,4,51.314281,9.5350199,1.3159422,1,0,0,0,0
1012284,349,49.720001,3,51.347431,12.43604,5.8055105,0,1,0,0,0
1012285,810,108,3,51.337769,12.33396,0.060288869,0,0,0,0,0
1012286,690,62.66,2,51.201832,6.4289699,0.50500983,1,1,0,0,0
1012287,340,52,2,51.445648,6.8970599,7.3330355,0,0,0,0,0
1012288,540,90,3,52.120918,11.62739,1.4163622,0,0,0,0,0
1012292,310,58.93,2,50.99176,12.96654,8.5311174,0,0,1,0,0
1012293,370,50,2,53.783798,8.6130695,3.8341811,1,0,1,0,0
1012294,400,80,4,50.874111,13.52125,6.527164,1,0,1,0,0
1012299,270,49.830002,2,53.577019,8.0948496,5.7519913,0,0,1,0,0
1012301,725,61.869999,2,52.453541,13.51718,1.3864172,1,1,1,0,0
1012305,1498,124.46,4,48.70557,9.0013103,0.95671535,1,1,0,1,0
1012306,258.64001,48.799999,2,50.859852,12.07148,0.86565626,1,0,1,0,0
1012307,690,74,3,51.878841,8.3984604,5.1220031,1,1,0,0,0
1012308,570,81.489998,2,51.322109,12.41771,0.022532415,0,1,0,0,0
1012311,420,47.990002,2,51.460812,6.8917499,6.2377634,1,0,1,0,0
1012312,575,71.849998,3,51.43486,6.9581299,5.9670944,1,0,1,0,0
1012313,1125,127,3,53.715302,9.9983397,5.0901823,1,1,1,1,0
1012314,405,54,3,51.755402,14.33611,0.54122639,1,0,0,0,0
1012315,420,65,3,51.13855,6.276,3.2931585,1,0,1,1,0
1012319,575,94.459999,3,51.346909,12.37822,3.1435385,0,0,1,0,0
1012320,699,77.709999,3,51.50132,11.98704,2.747925,1,0,0,0,0
1012321,514,57.150002,2,52.52684,13.57347,5.209928,1,0,1,0,0
1012323,400,75,2,51.595112,7.0183902,0.36117545,0,0,0,0,0
1012324,250,44.5,2,50.856522,12.89539,6.3645945,1,1,1,1,0
1012325,785,104.6,3,52.110748,11.63463,3.7686098,1,0,1,0,0
1012326,595,90,4,51.098721,6.6106801,3.6615419,0,0,0,0,0
1012327,346,56.560001,3,51.14941,11.79211,0.4986625,0,0,1,0,0
1012334,940,94,4,48.81736,8.7430601,9.5928106,1,1,0,1,0
1012335,540,43,1,50.278889,10.97124,7.5468001,0,1,1,0,0
1012336,350,57.389999,2,53.868031,8.6826696,4.6015286,1,0,1,1,0
1012337,280,53.650002,2,51.291821,13.29308,3.4056642,0,0,1,0,0
1012339,240,48.759998,2,50.729691,12.49909,1.6975619,1,0,1,0,0
1012340,270.03,48.220001,3,52.41217,12.5157,3.0992448,1,0,0,0,0
1012342,453,70.669998,3,51.493759,6.9374599,2.0201905,1,0,1,0,0
1012343,260,54.18,2,51.111591,12.49699,3.8716435,1,0,1,0,0
1012344,799,124.91,5,51.33609,12.40567,3.9242318,0,0,1,0,0
1012345,789,104.65,3,51.316898,12.37032,0.72198391,0,1,1,0,0
1012346,517,69.010002,2,51.346241,12.40994,4.5844131,1,0,1,0,0
1012347,225,46.889999,2,51.11145,12.49772,2.479553,0,0,1,0,0
1012349,423,87.93,4,51.110371,12.4972,2.9017582,1,1,1,0,0
1012351,315,64.669998,2,50.71822,12.48427,8.7110596,1,0,0,0,0
1012352,402,73,2,51.34304,12.43074,0.53594124,1,1,1,1,0
1012354,330,60.16,2,50.8008,6.5040598,6.5780144,0,0,0,0,0
1012356,625,57.09,2,54.179668,12.08297,2.9053071,1,0,1,0,0
1012359,800,90.300003,3.5,54.445831,13.57185,5.0073791,1,0,1,0,0
1012360,310,42.119999,2,50.989159,11.31696,2.9558785,1,0,1,0,0
1012361,760,75.919998,2,54.08886,12.14327,2.5390646,1,0,1,0,0
1012364,270,36,1,51.385601,12.37059,1.8488064,0,1,1,0,0
1012366,341.89999,68.379997,2.5,53.595558,11.45425,1.2829914,1,0,1,0,0
1012367,327.5,21.84,1,51.330688,12.39843,1.3879659,0,1,1,0,0
1012368,600,77.540001,4,51.374031,12.32506,0.9231813,1,0,1,0,0
1012370,300,58.68,3,51.12389,12.51159,0.79480296,1,0,1,0,0
1012375,475,57,2,53.696819,9.7138205,7.5843582,0,1,0,0,0
1012380,1390,111.7,5,51.061081,13.74022,6.5411921,0,0,0,0,0
1012381,380,66,3,51.588631,7.0201201,4.2800946,1,0,0,1,0
1012382,400,75,3,51.417309,6.7903299,5.7659125,1,0,0,0,0
1012383,230,45.310001,1,50.857021,12.79549,8.2495089,0,0,1,0,0
1012386,310,44.099998,1,52.139099,11.58975,0.14989443,1,0,1,0,0
1012387,350,44.799999,2,51.472771,11.96332,3.8403394,1,1,1,0,0
1012388,530,85.769997,3,51.054581,6.1254902,0.83892399,0,0,1,0,0
1012389,950,110,3,49.981529,8.7414703,0.081876256,1,1,0,0,0
1012390,460,38.299999,2,53.09922,8.7760801,4.4836054,0,1,1,1,0
1012391,450,81.059998,3,54.200691,12.89078,5.2485595,1,0,0,0,0
1012392,520,68.5,3,51.256561,7.1479301,2.9341533,0,0,1,0,0
1012394,422,79.730003,3,48.271568,13.01886,3.4255533,1,0,1,0,0
1012397,470,76.309998,3,51.48333,7.1319399,8.6047926,0,0,0,0,0
1012398,838.20001,86,3,50.084042,8.2024803,4.9307446,1,0,0,0,0
1012399,326,48,2,54.30941,13.07672,2.0507998,0,0,1,0,0
1012400,620,77,3,51.226238,6.6090598,5.4290991,1,0,1,0,0
1012402,1490,120,4,50.93763,6.94069,4.8654742,1,0,0,0,0
1012403,171.32001,30.43,1,50.82486,12.93644,2.4638476,1,0,0,0,0
1012404,305.60001,61.119999,2,50.834251,12.90215,8.5579586,0,0,0,0,0
1012407,464.20001,66.309998,3,51.05238,13.5295,3.567966,1,0,1,1,0
1012409,1199,105.41,3,51.220928,6.8081799,2.127085,1,0,1,1,0
1012410,760,88.400002,3,52.456429,13.38458,2.8286326,1,0,0,0,0
1012411,2135,147.24001,4,52.543549,13.424620000000001,7.9422708,1,1,1,0,0
1012414,180,31.99,1,52.171749,11.63022,5.7241468,0,0,1,0,0
1012417,180,27.299999,1,51.46727,6.7289801,1.3404835,0,0,0,1,0
1012418,430,80,4.5,51.711979,7.9243102,1.8756552,1,0,0,0,0
1012419,360,48,2,51.359829,12.35808,1.7865268,0,1,0,0,0
1012420,725,76.480003,2,47.722672,9.4698496,0.87269396,1,0,1,0,0
1012421,475.85999,70,3,51.196529,7.3597598,1.3780237,1,0,1,0,0
1012423,248,49.650002,2,52.851898,11.16132,2.4278545,1,0,1,0,0
1012427,395,54,2,53.56274,9.6096601,2.2921343,0,0,0,0,0
1012431,1095,115.44,4,51.33149,12.30504,7.6115727,1,0,1,0,0
1012432,370,63,3,51.120499,12.47448,4.1346607,0,0,0,0,0
1012436,691.73999,76.860001,3,52.421509,13.41205,0.27038699,1,1,1,0,0
1012438,720,60,2,51.243919,6.7804399,1.7783417,1,0,0,0,0
1012439,425,55.700001,3,52.32756,14.52468,2.5066457,1,0,0,1,0
1012440,610,61.580002,2,53.14991,8.2229099,0.89981157,1,1,1,0,0
1012441,323.45999,53.91,2,50.994831,13.65422,2.2998745,1,0,1,0,0
1012442,1035,126,3,51.17551,6.7441101,9.8727169,1,0,0,0,0
1012446,330,53,2,51.47348,11.97968,4.6224561,0,0,0,0,0
1012450,294,43.700001,2,50.6535,12.19915,1.5354217,0,0,1,0,0
1012451,270,54,2,50.689968,12.22375,0.84301031,1,0,1,0,0
1012452,300,71,3,50.499199,12.13782,1.8753597,0,0,1,0,0
1012453,353,54.200001,2,50.6535,12.19915,2.56147,0,0,1,0,0
1012454,530,119,2,50.657478,12.20468,7.6999946,1,0,1,0,0
1012456,260,56,2,50.677391,12.28131,7.4906425,0,0,1,1,0
1012457,175,35,1,50.6661,12.22385,1.2685088,0,0,1,0,0
1012459,259,60,2,50.663738,12.19651,3.99489,0,0,1,0,0
1012463,240,42,2,50.657509,12.23017,4.0457554,0,0,0,0,0
1012465,175,26,1,50.653961,12.20788,1.5102437,0,0,1,0,0
1012466,265,53,2,50.669392,12.16095,2.5121918,0,0,1,0,0
1012468,283,61.5,2,50.669392,12.16095,9.7180271,0,0,1,0,0
1012469,294,45.099998,2,50.6535,12.19915,2.1356709,0,1,1,0,0
1012470,350,81.230003,3,50.651958,12.21794,1.5842135,0,0,1,0,0
1012472,225,50.130001,2,50.499199,12.13782,6.2561817,0,0,0,0,0
1012475,295,65.699997,3,50.655331,12.20942,2.5881772,0,1,1,0,0
1012477,280,70.349998,3,50.665009,12.19621,7.2429819,0,0,1,0,0
1012478,210,30,1,50.65958,12.20541,3.3184309,0,0,1,0,0
1012482,329.79999,81.32,3,50.492008,12.12362,3.7584188,0,0,1,1,0
1012485,170,35,1,50.491829,12.1237,8.3919668,0,1,1,1,0
1012487,343,103.31,3,50.490051,12.13304,0.50006735,0,0,1,0,0
1012488,250,66.720001,3,50.493511,12.1182,2.8647795,0,0,1,0,0
1012489,255,66,3,50.500881,12.14278,0.016124938,0,1,1,1,0
1012490,275.25,75.379997,3,50.492008,12.12362,9.0356903,0,0,1,1,0
1012491,280,50.209999,2,50.512161,12.12474,6.9508429,1,0,1,1,0
1012492,230,45,2,50.51516,12.13122,7.1773014,0,1,1,0,0
1012493,214.5,49.279999,2,50.4995,12.1421,1.6877652,0,1,1,0,0
1012494,410,85.080002,4,50.508369,12.14244,4.3328185,1,0,1,0,0
1012495,264,48,2,53.320641,13.87709,6.8440986,1,0,1,0,0
1012497,1250,40,1,50.128391,8.6090498,6.180275,0,0,0,0,0
1012499,1150,45,2,50.122471,8.6975298,1.8582199,0,0,1,0,0
1012501,1150,37,1,50.128189,8.6093702,7.7990642,0,0,1,0,0
1012502,800,32,2,50.12965,8.7155304,1.0297985,0,0,1,0,0
1012503,2070,120,3,50.12965,8.7155704,1.7151721,1,0,1,0,0
1012504,580,58.040001,2,54.319839,10.12586,3.5734804,0,1,0,0,0
1012505,325,67.660004,3,51.30373,13.29201,4.7774286,1,0,0,0,0
1012509,378,72,4,52.27467,11.48722,3.5034239,0,0,0,0,0
1012512,550,132.17,7,53.483528,8.48242,0.033002432,0,0,1,0,0
1012515,560,87.639999,2,51.170441,6.4522099,9.2048168,1,0,1,0,0
1012516,905,139.06,3,54.312351,13.08986,0.27383208,1,1,1,0,0
1012517,559,87,3,51.302078,13.31142,5.5133619,1,0,0,1,0
1012522,330,60,2,51.483528,7.0769901,1.7811669,0,0,1,0,0
1012523,392.10001,89.25,4,52.316471,8.82096,0.65387172,1,0,0,0,0
1012527,1180,73,3,50.928822,6.9379702,4.3117671,1,1,0,0,1
1012529,284,47.32,2,51.629848,12.25651,5.8370833,0,0,1,0,0
1012531,565,95,3,51.789169,6.1415601,0.64803392,1,0,0,0,0
1012533,617,82,3,52.389389,9.8103905,1.9789382,0,0,0,0,0
1012534,299,48,2,51.500809,6.8825898,8.8909054,0,0,0,0,0
1012535,432,84,3,51.35643,7.4570699,5.7798805,0,0,0,0,0
1012536,495,65,2,52.311081,9.6548996,7.7517614,0,0,0,0,0
1012538,327,43,2,54.336319,10.18605,0.53031999,0,1,0,1,0
1012539,664,90,3,52.31126,9.6554499,7.1453586,1,0,0,0,0
1012542,1450,125.51,4,51.054298,13.72809,0.64702797,0,1,1,0,0
1012544,650,94,3,51.764301,8.6556101,4.6137514,0,0,0,0,0
1012546,329,67,3,51.786221,13.16596,2.253196,1,0,1,0,0
1012549,240,21,1,50.773102,6.1080699,8.7158031,0,1,0,0,0
1012550,283.35999,62.009998,3,51.435101,14.26646,3.8302944,1,0,1,0,0
1012556,332.89999,53.689999,2,51.961979,10.58158,5.2590704,1,0,1,0,0
1012559,851,66.720001,2,53.081348,8.7988396,1.0463878,1,1,1,0,0
1012561,225,44.700001,1,51.37355,12.74051,0.39848679,0,0,0,0,0
1012562,348.12,64.449997,2,53.102551,12.90102,9.8967705,1,0,1,0,0
1012563,268.70001,47.139999,1,51.28643,7.2097802,8.2427921,0,0,0,1,0
1012565,310,57.310001,3,51.486851,11.94339,0.31956562,1,0,1,0,0
1012568,190,26,1,50.839531,12.91475,4.6633286,1,0,0,0,0
1012569,476,71,3,51.515301,7.2581,2.77476,1,0,1,0,0
1012571,210,38.790001,1,50.900742,11.84598,4.9595299,1,0,1,0,0
1012578,210,45,2,50.820358,13.08264,1.0716017,0,0,1,1,0
1012582,1350,128,4,51.272381,6.7904601,7.4298272,0,0,0,1,0
1012583,300,53,2,52.109119,11.60172,2.4383271,0,0,1,0,0
1012585,345,70.879997,2,50.7215,12.4845,3.1273913,1,0,1,0,0
1012587,325,53,2,51.658119,6.6187201,8.5348301,1,0,1,0,0
1012590,580,77.550003,3,51.02702,13.70894,8.866169,1,0,1,0,0
1012591,280,35.080002,1,54.311329,13.08725,1.5414509,0,1,0,0,0
1012592,519,64.830002,2,51.335201,12.35841,2.4273028,1,1,1,0,0
1012594,433.32001,72.220001,3,52.130531,11.60099,0.21821779,1,0,1,0,0
1012595,275,29,1,54.316921,13.09288,1.6312206,0,0,0,0,0
1012599,430,55.779999,2,51.096668,13.67987,1.1488314,1,0,1,0,0
1012600,478,68.800003,3,51.273399,7.2032199,6.4634833,0,0,0,0,0
1012604,460,52,2,52.11121,11.61719,1.874794,1,0,1,0,0
1012605,370.75,70.230003,3,54.408939,9.5082998,4.2571688,1,0,0,0,0
1012606,260,57,2,51.144272,14.98256,9.0330391,0,0,1,0,0
1012607,925,130,5,51.176659,14.44781,2.5681999,1,0,1,0,0
1012611,625,104,3,50.983372,13.58522,9.1885786,0,1,0,0,0
1012613,370,80,3,50.825218,12.94313,8.7194176,0,0,0,0,0
1012615,380,39,2,50.588531,8.6761103,5.2468586,0,0,0,0,0
1012617,175,23,1,51.824009,10.75791,0.00159905,0,1,0,0,0
1012618,920,100,3,52.262119,10.52031,8.8194971,1,0,0,0,0
1012619,367,67.970001,3,52.262341,9.13099,5.1591344,1,0,0,0,0
1012620,250,48,1,50.71986,12.49608,4.8358455,0,1,1,0,0
1012621,360,72,2,51.121052,13.11946,2.0660601,1,1,1,0,0
1012629,600,85,3,52.034691,8.6110096,6.2563834,0,0,0,0,0
1012631,260,47.459999,2,51.49992,13.76956,9.1727495,0,0,0,0,0
1012632,329.07001,62.09,3.5,51.53648,7.0227799,3.0067105,0,0,0,1,0
1012637,870,66.779999,2,53.081348,8.7988396,0.35323912,1,1,0,0,0
1012638,330,36.349998,2,51.34301,12.40286,6.1299324,0,0,0,0,0
1012639,349,66.5,3,51.23502,7.0797501,3.6508806,0,1,1,0,0
1012640,304.37,63.41,2,51.455521,7.0355,3.0817277,0,0,1,0,0
1012641,800,96.290001,3,51.325111,12.3428,3.4587593,0,1,1,1,0
1012642,315,65.25,3.5,51.355068,7.47826,4.5051374,0,0,0,0,0
1012643,560,91.900002,3.5,51.35627,7.4765501,1.2039012,1,0,0,0,0
1012645,330,55,2,50.515869,12.39955,4.8346195,1,1,1,0,0
1012646,729,80,2,52.262321,10.51444,2.479598,0,1,0,0,0
1012647,365,66.940002,3,53.532799,8.5988398,7.5832453,1,0,1,0,0
1012652,520,103,4,50.834751,12.94038,0.49939811,1,0,0,1,0
1012653,395,87,4,50.834751,12.94038,7.2835507,0,0,0,1,0
1012655,685,59.639999,2,51.03231,13.72527,2.1510305,1,0,1,0,0
1012656,320,38,2,51.52578,7.4700499,2.0181119,1,0,1,0,0
1012657,330,61.900002,2,51.18206,14.01233,2.0665529,0,1,0,0,0
1012658,595,70,3,51.337521,7.0256701,1.9479735,1,0,1,0,0
1012659,775,85.279999,3,53.75333,9.6427002,0.54242808,1,1,1,0,0
1012660,350,52.75,2,50.411942,7.5107002,9.5982285,0,1,0,0,0
1012661,363,68.510002,3,50.844662,12.92722,3.1423261,1,0,1,0,0
1012664,380,77.150002,3,50.83543,12.86362,4.6413212,1,1,1,1,0
1012665,280,55.5,3,50.8256,12.94549,7.7088451,0,1,1,1,0
1012668,322.31,55.57,2,51.343231,12.40178,4.668694,0,0,1,0,0
1012672,295,56,2,51.330742,12.41291,7.2143927,0,0,0,0,0
1012674,630,75,3,51.437141,6.9820199,0.40655085,1,0,0,0,0
1012675,320.35999,56.700001,2,51.254631,6.3275599,6.2031326,1,0,0,0,0
1012678,1134,41.23,2,52.535641,13.41907,3.0579681,1,1,1,1,0
1012679,330,44.939999,2,51.46817,7.3201399,5.8792963,0,0,0,0,0
1012680,230,59.400002,2,50.61829,12.2623,0.11974558,0,0,1,0,0
1012681,260,59.400002,2,50.61832,12.26234,3.5594475,0,0,1,0,0
1012683,222,54.279999,2,50.62373,12.29792,5.9446111,0,0,1,0,0
1012685,228,59.400002,2,50.61898,12.26658,1.9952289,0,0,1,0,0
1012686,210,44.029999,2,50.623699,12.3086,2.4825249,0,0,1,0,0
